image,text,audio,workerid,condtion,check2,prob_rating,modal,order,mood,request,seat,check1,catch_trial
./stim/images/prob_100_1.png,You'll get one.,./stim/audio/happy_bare_s1.mp3,60,5,./stim/images/exposure_60_7.png,1,bare,0,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/prob_100_1.png,0
./stim/images/prob_100_1.png,You'll get one.,./stim/audio/happy_bare_s1.mp3,60,5,./stim/images/prob_100_1.png,1,bare,1,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/exposure_60_3.png,1
./stim/images/exposure_60_7.png,You might get one.,./stim/audio/happy_might1_s1.mp3,60,5,./stim/images/exposure_60_7.png,0.64,might,1,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/prob_100_1.png,0
./stim/images/exposure_90_7.png,You'll probably get one.,./stim/audio/happy_probably1_s1.mp3,60,5,./stim/images/exposure_25_7.png,0.88,probably,0,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/exposure_90_7.png,0
./stim/images/exposure_90_1.png,You'll probably get one.,./stim/audio/happy_probably1_s2.mp3,61,5,./stim/images/exposure_90_1.png,0.63,probably,1,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/exposure_25_1.png,0
./stim/images/exposure_60_4.png,You might get one.,./stim/audio/happy_might1_s2.mp3,61,5,./stim/images/prob_100_1.png,0.7,might,0,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/exposure_60_4.png,0
./stim/images/prob_100_1.png,You'll get one.,./stim/audio/happy_bare_s2.mp3,61,5,./stim/images/prob_100_1.png,0.51,bare,1,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/exposure_60_4.png,0
./stim/images/prob_100_1.png,You'll get one.,./stim/audio/happy_bare_s2.mp3,61,5,./stim/images/exposure_60_3.png,0.49,bare,0,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/prob_100_1.png,1
./stim/images/exposure_40_4.png,You might get one.,./stim/audio/happy_might2_s2.mp3,61,5,./stim/images/exposure_40_4.png,0.81,might,1,optimist,./stim/text/text-2.png,an aisle seat (blue),./stim/images/prob_100_1.png,0
./stim/images/exposure_90_4.png,You'll probably get one.,./stim/audio/happy_probably1_s2.mp3,61,5,./stim/images/exposure_90_4.png,0.53,probably,1,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/exposure_25_4.png,0
./stim/images/exposure_10_3.png,You'll probably get one.,./stim/audio/happy_probably2_s2.mp3,61,5,./stim/images/exposure_10_3.png,0.78,probably,1,optimist,./stim/text/text-2.png,an aisle seat (blue),./stim/images/exposure_75_3.png,1
./stim/images/exposure_40_3.png,You might get one.,./stim/audio/happy_might2_s2.mp3,61,5,./stim/images/exposure_40_3.png,0.78,might,1,optimist,./stim/text/text-2.png,an aisle seat (blue),./stim/images/prob_100_1.png,1
./stim/images/exposure_90_3.png,You'll probably get one.,./stim/audio/happy_probably1_s2.mp3,61,5,./stim/images/exposure_25_3.png,0.84,probably,0,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/exposure_90_3.png,1
./stim/images/exposure_40_1.png,You might get one.,./stim/audio/happy_might2_s2.mp3,61,5,./stim/images/prob_100_1.png,0.73,might,0,optimist,./stim/text/text-2.png,an aisle seat (blue),./stim/images/exposure_40_1.png,0
./stim/images/exposure_10_4.png,You'll probably get one.,./stim/audio/happy_probably2_s2.mp3,61,5,./stim/images/exposure_10_4.png,0.86,probably,1,optimist,./stim/text/text-2.png,an aisle seat (blue),./stim/images/exposure_75_4.png,0
./stim/images/prob_100_1.png,You'll get one.,./stim/audio/happy_bare_s2.mp3,61,5,./stim/images/exposure_60_1.png,0.26,bare,0,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/prob_100_1.png,0
./stim/images/exposure_60_3.png,You might get one.,./stim/audio/happy_might1_s2.mp3,61,5,./stim/images/prob_100_1.png,0.26,might,0,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/exposure_60_3.png,1
./stim/images/prob_100_1.png,You'll get one.,./stim/audio/happy_bare_s1.mp3,62,5,./stim/images/prob_100_1.png,0.91,bare,1,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/exposure_60_5.png,1
./stim/images/exposure_40_3.png,You might get one.,./stim/audio/happy_might2_s1.mp3,62,5,./stim/images/prob_100_1.png,0.73,might,0,optimist,./stim/text/text-2.png,an aisle seat (blue),./stim/images/exposure_40_3.png,0
./stim/images/exposure_40_5.png,You might get one.,./stim/audio/happy_might2_s1.mp3,62,5,./stim/images/exposure_40_5.png,0.48,might,1,optimist,./stim/text/text-2.png,an aisle seat (blue),./stim/images/prob_100_1.png,1
./stim/images/exposure_40_7.png,You might get one.,./stim/audio/happy_might2_s1.mp3,62,5,./stim/images/prob_100_1.png,0.74,might,0,optimist,./stim/text/text-2.png,an aisle seat (blue),./stim/images/exposure_40_7.png,0
./stim/images/prob_100_1.png,You'll get one.,./stim/audio/happy_bare_s1.mp3,62,5,./stim/images/exposure_60_7.png,0.6,bare,0,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/prob_100_1.png,0
./stim/images/exposure_60_5.png,You might get one.,./stim/audio/happy_might1_s1.mp3,62,5,./stim/images/prob_100_1.png,0.69,might,0,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/exposure_60_5.png,1
./stim/images/exposure_90_3.png,You'll probably get one.,./stim/audio/happy_probably1_s1.mp3,62,5,./stim/images/exposure_25_3.png,0.52,probably,0,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/exposure_90_3.png,0
./stim/images/exposure_60_3.png,You might get one.,./stim/audio/happy_might1_s1.mp3,62,5,./stim/images/exposure_60_3.png,0.63,might,1,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/prob_100_1.png,0
./stim/images/exposure_10_3.png,You'll probably get one.,./stim/audio/happy_probably2_s1.mp3,62,5,./stim/images/exposure_75_3.png,0.67,probably,0,optimist,./stim/text/text-2.png,an aisle seat (blue),./stim/images/exposure_10_3.png,0
./stim/images/exposure_90_5.png,You'll probably get one.,./stim/audio/happy_probably1_s1.mp3,62,5,./stim/images/exposure_25_5.png,0.46,probably,0,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/exposure_90_5.png,1
./stim/images/exposure_10_5.png,You'll probably get one.,./stim/audio/happy_probably2_s1.mp3,62,5,./stim/images/exposure_10_5.png,0.7,probably,1,optimist,./stim/text/text-2.png,an aisle seat (blue),./stim/images/exposure_75_5.png,1
./stim/images/exposure_90_7.png,You'll probably get one.,./stim/audio/happy_probably1_s1.mp3,62,5,./stim/images/exposure_90_7.png,0.41,probably,1,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/exposure_25_7.png,0
./stim/images/prob_100_1.png,You'll get one.,./stim/audio/happy_bare_s1.mp3,62,5,./stim/images/prob_100_1.png,0.66,bare,1,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/exposure_60_3.png,0
./stim/images/exposure_60_8.png,You might get one.,./stim/audio/happy_might1_s2.mp3,63,5,./stim/images/exposure_60_8.png,0.7,might,1,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/prob_100_1.png,1
./stim/images/prob_100_1.png,You'll get one.,./stim/audio/happy_bare_s2.mp3,63,5,./stim/images/exposure_60_2.png,0.81,bare,0,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/prob_100_1.png,0
./stim/images/exposure_40_2.png,You might get one.,./stim/audio/happy_might2_s2.mp3,63,5,./stim/images/exposure_40_2.png,0.46,might,1,optimist,./stim/text/text-2.png,an aisle seat (blue),./stim/images/prob_100_1.png,0
./stim/images/exposure_90_2.png,You'll probably get one.,./stim/audio/happy_probably1_s2.mp3,63,5,./stim/images/exposure_90_2.png,0.89,probably,1,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/exposure_25_2.png,0
./stim/images/exposure_90_6.png,You'll probably get one.,./stim/audio/happy_probably1_s2.mp3,63,5,./stim/images/exposure_25_6.png,0.9,probably,0,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/exposure_90_6.png,0
./stim/images/exposure_10_8.png,You'll probably get one.,./stim/audio/happy_probably2_s2.mp3,63,5,./stim/images/exposure_10_8.png,0.11,probably,1,optimist,./stim/text/text-2.png,an aisle seat (blue),./stim/images/exposure_75_8.png,1
./stim/images/exposure_40_6.png,You might get one.,./stim/audio/happy_might2_s2.mp3,63,5,./stim/images/prob_100_1.png,0.74,might,0,optimist,./stim/text/text-2.png,an aisle seat (blue),./stim/images/exposure_40_6.png,0
./stim/images/exposure_60_6.png,You might get one.,./stim/audio/happy_might1_s2.mp3,63,5,./stim/images/prob_100_1.png,0.62,might,0,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/exposure_60_6.png,0
./stim/images/exposure_10_6.png,You'll probably get one.,./stim/audio/happy_probably2_s2.mp3,63,5,./stim/images/exposure_10_6.png,0.88,probably,1,optimist,./stim/text/text-2.png,an aisle seat (blue),./stim/images/exposure_75_6.png,0
./stim/images/prob_100_1.png,You'll get one.,./stim/audio/happy_bare_s2.mp3,63,5,./stim/images/prob_100_1.png,1,bare,1,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/exposure_60_6.png,0
./stim/images/exposure_40_8.png,You might get one.,./stim/audio/happy_might2_s2.mp3,63,5,./stim/images/prob_100_1.png,0.62,might,0,optimist,./stim/text/text-2.png,an aisle seat (blue),./stim/images/exposure_40_8.png,1
./stim/images/prob_100_1.png,You'll get one.,./stim/audio/happy_bare_s2.mp3,63,5,./stim/images/prob_100_1.png,1,bare,1,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/exposure_60_8.png,1
./stim/images/exposure_90_8.png,You'll probably get one.,./stim/audio/happy_probably1_s2.mp3,63,5,./stim/images/exposure_90_8.png,0.9,probably,1,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/exposure_25_8.png,1
./stim/images/exposure_90_1.png,You'll probably get one.,./stim/audio/happy_probably1_s1.mp3,64,5,./stim/images/exposure_25_1.png,0.92,probably,0,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/exposure_90_1.png,0
./stim/images/exposure_90_8.png,You'll probably get one.,./stim/audio/happy_probably1_s1.mp3,64,5,./stim/images/exposure_90_8.png,0.9,probably,1,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/exposure_25_8.png,1
./stim/images/exposure_10_3.png,You'll probably get one.,./stim/audio/happy_probably2_s1.mp3,64,5,./stim/images/exposure_75_3.png,0.95,probably,0,optimist,./stim/text/text-2.png,an aisle seat (blue),./stim/images/exposure_10_3.png,0
./stim/images/exposure_40_3.png,You might get one.,./stim/audio/happy_might2_s1.mp3,64,5,./stim/images/prob_100_1.png,0.88,might,0,optimist,./stim/text/text-2.png,an aisle seat (blue),./stim/images/exposure_40_3.png,0
./stim/images/exposure_90_3.png,You'll probably get one.,./stim/audio/happy_probably1_s1.mp3,64,5,./stim/images/exposure_25_3.png,0.94,probably,0,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/exposure_90_3.png,0
./stim/images/exposure_40_8.png,You might get one.,./stim/audio/happy_might2_s1.mp3,64,5,./stim/images/exposure_40_8.png,0.82,might,1,optimist,./stim/text/text-2.png,an aisle seat (blue),./stim/images/prob_100_1.png,1
./stim/images/prob_100_1.png,You'll get one.,./stim/audio/happy_bare_s1.mp3,64,5,./stim/images/exposure_60_3.png,0.99,bare,0,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/prob_100_1.png,0
./stim/images/exposure_10_8.png,You'll probably get one.,./stim/audio/happy_probably2_s1.mp3,64,5,./stim/images/exposure_10_8.png,0.91,probably,1,optimist,./stim/text/text-2.png,an aisle seat (blue),./stim/images/exposure_75_8.png,1
./stim/images/exposure_40_1.png,You might get one.,./stim/audio/happy_might2_s1.mp3,64,5,./stim/images/prob_100_1.png,0.76,might,0,optimist,./stim/text/text-2.png,an aisle seat (blue),./stim/images/exposure_40_1.png,0
./stim/images/exposure_60_3.png,You might get one.,./stim/audio/happy_might1_s1.mp3,64,5,./stim/images/prob_100_1.png,0.78,might,0,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/exposure_60_3.png,0
./stim/images/prob_100_1.png,You'll get one.,./stim/audio/happy_bare_s1.mp3,64,5,./stim/images/prob_100_1.png,0.99,bare,1,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/exposure_60_8.png,1
./stim/images/prob_100_1.png,You'll get one.,./stim/audio/happy_bare_s1.mp3,64,5,./stim/images/exposure_60_1.png,0.99,bare,0,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/prob_100_1.png,0
./stim/images/exposure_60_8.png,You might get one.,./stim/audio/happy_might1_s1.mp3,64,5,./stim/images/prob_100_1.png,0.75,might,0,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/exposure_60_8.png,1
./stim/images/exposure_90_2.png,You'll probably get one.,./stim/audio/happy_probably1_s2.mp3,65,5,./stim/images/exposure_90_2.png,0.93,probably,1,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/exposure_25_2.png,0
./stim/images/exposure_90_4.png,You'll probably get one.,./stim/audio/happy_probably1_s2.mp3,65,5,./stim/images/exposure_25_4.png,0.88,probably,0,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/exposure_90_4.png,1
./stim/images/exposure_90_9.png,You'll probably get one.,./stim/audio/happy_probably1_s2.mp3,65,5,./stim/images/exposure_25_9.png,0.96,probably,0,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/exposure_90_9.png,0
./stim/images/exposure_60_9.png,You might get one.,./stim/audio/happy_might1_s2.mp3,65,5,./stim/images/prob_100_1.png,0.88,might,0,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/exposure_60_9.png,0
./stim/images/prob_100_1.png,You'll get one.,./stim/audio/happy_bare_s2.mp3,65,5,./stim/images/exposure_60_2.png,0.98,bare,0,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/prob_100_1.png,0
./stim/images/prob_100_1.png,You'll get one.,./stim/audio/happy_bare_s2.mp3,65,5,./stim/images/exposure_60_4.png,0.81,bare,0,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/prob_100_1.png,1
./stim/images/exposure_60_4.png,You might get one.,./stim/audio/happy_might1_s2.mp3,65,5,./stim/images/prob_100_1.png,0.86,might,0,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/exposure_60_4.png,1
./stim/images/exposure_40_4.png,You might get one.,./stim/audio/happy_might2_s2.mp3,65,5,./stim/images/prob_100_1.png,0.57,might,0,optimist,./stim/text/text-2.png,an aisle seat (blue),./stim/images/exposure_40_4.png,1
./stim/images/exposure_40_2.png,You might get one.,./stim/audio/happy_might2_s2.mp3,65,5,./stim/images/exposure_40_2.png,0.45,might,1,optimist,./stim/text/text-2.png,an aisle seat (blue),./stim/images/prob_100_1.png,0
./stim/images/exposure_10_4.png,You'll probably get one.,./stim/audio/happy_probably2_s2.mp3,65,5,./stim/images/exposure_10_4.png,0.9,probably,1,optimist,./stim/text/text-2.png,an aisle seat (blue),./stim/images/exposure_75_4.png,1
./stim/images/prob_100_1.png,You'll get one.,./stim/audio/happy_bare_s2.mp3,65,5,./stim/images/exposure_60_9.png,1,bare,0,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/prob_100_1.png,0
./stim/images/exposure_10_9.png,You'll probably get one.,./stim/audio/happy_probably2_s2.mp3,65,5,./stim/images/exposure_10_9.png,0.97,probably,1,optimist,./stim/text/text-2.png,an aisle seat (blue),./stim/images/exposure_75_9.png,0
./stim/images/exposure_40_9.png,You might get one.,./stim/audio/happy_might2_s2.mp3,65,5,./stim/images/exposure_40_9.png,0.7,might,1,optimist,./stim/text/text-2.png,an aisle seat (blue),./stim/images/prob_100_1.png,0
./stim/images/exposure_40_4.png,You might get one.,./stim/audio/happy_might2_s1.mp3,66,5,./stim/images/prob_100_1.png,0.72,might,0,optimist,./stim/text/text-2.png,an aisle seat (blue),./stim/images/exposure_40_4.png,0
./stim/images/prob_100_1.png,You'll get one.,./stim/audio/happy_bare_s1.mp3,66,5,./stim/images/prob_100_1.png,0.99,bare,1,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/exposure_60_1.png,1
./stim/images/prob_100_1.png,You'll get one.,./stim/audio/happy_bare_s1.mp3,66,5,./stim/images/exposure_60_4.png,0.97,bare,0,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/prob_100_1.png,0
./stim/images/exposure_90_1.png,You'll probably get one.,./stim/audio/happy_probably1_s1.mp3,66,5,./stim/images/exposure_25_1.png,0.97,probably,0,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/exposure_90_1.png,1
./stim/images/prob_100_1.png,You'll get one.,./stim/audio/happy_bare_s1.mp3,66,5,./stim/images/exposure_60_2.png,0.98,bare,0,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/prob_100_1.png,0
./stim/images/exposure_40_1.png,You might get one.,./stim/audio/happy_might2_s1.mp3,66,5,./stim/images/exposure_40_1.png,0.53,might,1,optimist,./stim/text/text-2.png,an aisle seat (blue),./stim/images/prob_100_1.png,1
./stim/images/exposure_10_4.png,You'll probably get one.,./stim/audio/happy_probably2_s1.mp3,66,5,./stim/images/exposure_10_4.png,1,probably,1,optimist,./stim/text/text-2.png,an aisle seat (blue),./stim/images/exposure_75_4.png,0
./stim/images/exposure_90_2.png,You'll probably get one.,./stim/audio/happy_probably1_s1.mp3,66,5,./stim/images/exposure_25_2.png,0.9,probably,0,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/exposure_90_2.png,0
./stim/images/exposure_40_2.png,You might get one.,./stim/audio/happy_might2_s1.mp3,66,5,./stim/images/exposure_40_2.png,0.51,might,1,optimist,./stim/text/text-2.png,an aisle seat (blue),./stim/images/prob_100_1.png,0
./stim/images/exposure_60_1.png,You might get one.,./stim/audio/happy_might1_s1.mp3,66,5,./stim/images/prob_100_1.png,0.49,might,0,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/exposure_60_1.png,1
./stim/images/exposure_60_4.png,You might get one.,./stim/audio/happy_might1_s1.mp3,66,5,./stim/images/exposure_60_4.png,0.56,might,1,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/prob_100_1.png,0
./stim/images/exposure_10_1.png,You'll probably get one.,./stim/audio/happy_probably2_s1.mp3,66,5,./stim/images/exposure_10_1.png,0.94,probably,1,optimist,./stim/text/text-2.png,an aisle seat (blue),./stim/images/exposure_75_1.png,1
./stim/images/exposure_90_4.png,You'll probably get one.,./stim/audio/happy_probably1_s1.mp3,66,5,./stim/images/exposure_90_4.png,0.93,probably,1,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/exposure_25_4.png,0
./stim/images/exposure_40_4.png,You might get one.,./stim/audio/happy_might2_s1.mp3,67,5,./stim/images/prob_100_1.png,0.73,might,0,optimist,./stim/text/text-2.png,an aisle seat (blue),./stim/images/exposure_40_4.png,0
./stim/images/exposure_60_8.png,You might get one.,./stim/audio/happy_might1_s1.mp3,67,5,./stim/images/exposure_60_8.png,0.81,might,1,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/prob_100_1.png,0
./stim/images/exposure_90_4.png,You'll probably get one.,./stim/audio/happy_probably1_s1.mp3,67,5,./stim/images/exposure_90_4.png,0.74,probably,1,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/exposure_25_4.png,0
./stim/images/prob_100_1.png,You'll get one.,./stim/audio/happy_bare_s1.mp3,67,5,./stim/images/exposure_60_8.png,0.71,bare,0,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/prob_100_1.png,0
./stim/images/exposure_40_10.png,You might get one.,./stim/audio/happy_might2_s1.mp3,67,5,./stim/images/exposure_40_10.png,0.66,might,1,optimist,./stim/text/text-2.png,an aisle seat (blue),./stim/images/prob_100_1.png,1
./stim/images/exposure_10_10.png,You'll probably get one.,./stim/audio/happy_probably2_s1.mp3,67,5,./stim/images/exposure_10_10.png,0.6,probably,1,optimist,./stim/text/text-2.png,an aisle seat (blue),./stim/images/exposure_75_10.png,1
./stim/images/exposure_10_8.png,You'll probably get one.,./stim/audio/happy_probably2_s1.mp3,67,5,./stim/images/exposure_10_8.png,0.69,probably,1,optimist,./stim/text/text-2.png,an aisle seat (blue),./stim/images/exposure_75_8.png,0
./stim/images/exposure_60_10.png,You might get one.,./stim/audio/happy_might1_s1.mp3,67,5,./stim/images/exposure_60_10.png,0.63,might,1,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/prob_100_1.png,1
./stim/images/exposure_40_8.png,You might get one.,./stim/audio/happy_might2_s1.mp3,67,5,./stim/images/exposure_40_8.png,0.56,might,1,optimist,./stim/text/text-2.png,an aisle seat (blue),./stim/images/prob_100_1.png,0
./stim/images/exposure_90_10.png,You'll probably get one.,./stim/audio/happy_probably1_s1.mp3,67,5,./stim/images/exposure_25_10.png,0.69,probably,0,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/exposure_90_10.png,1
./stim/images/prob_100_1.png,You'll get one.,./stim/audio/happy_bare_s1.mp3,67,5,./stim/images/exposure_60_10.png,0.51,bare,0,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/prob_100_1.png,1
./stim/images/exposure_90_8.png,You'll probably get one.,./stim/audio/happy_probably1_s1.mp3,67,5,./stim/images/exposure_25_8.png,0.53,probably,0,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/exposure_90_8.png,0
./stim/images/prob_100_1.png,You'll get one.,./stim/audio/happy_bare_s1.mp3,67,5,./stim/images/prob_100_1.png,0.65,bare,1,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/exposure_60_4.png,0
./stim/images/prob_100_1.png,You'll get one.,./stim/audio/happy_bare_s2.mp3,68,5,./stim/images/prob_100_1.png,1,bare,1,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/exposure_60_3.png,0
./stim/images/exposure_90_3.png,You'll probably get one.,./stim/audio/happy_probably1_s2.mp3,68,5,./stim/images/exposure_90_3.png,0.98,probably,1,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/exposure_25_3.png,0
./stim/images/exposure_10_3.png,You'll probably get one.,./stim/audio/happy_probably2_s2.mp3,68,5,./stim/images/exposure_75_3.png,0.99,probably,0,optimist,./stim/text/text-2.png,an aisle seat (blue),./stim/images/exposure_10_3.png,0
./stim/images/prob_100_1.png,You'll get one.,./stim/audio/happy_bare_s2.mp3,68,5,./stim/images/prob_100_1.png,1,bare,1,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/exposure_60_10.png,0
./stim/images/exposure_40_3.png,You might get one.,./stim/audio/happy_might2_s2.mp3,68,5,./stim/images/exposure_40_3.png,0.55,might,1,optimist,./stim/text/text-2.png,an aisle seat (blue),./stim/images/prob_100_1.png,0
./stim/images/exposure_90_10.png,You'll probably get one.,./stim/audio/happy_probably1_s2.mp3,68,5,./stim/images/exposure_90_10.png,0.83,probably,1,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/exposure_25_10.png,0
./stim/images/exposure_10_6.png,You'll probably get one.,./stim/audio/happy_probably2_s2.mp3,68,5,./stim/images/exposure_10_6.png,0.82,probably,1,optimist,./stim/text/text-2.png,an aisle seat (blue),./stim/images/exposure_75_6.png,1
./stim/images/exposure_40_6.png,You might get one.,./stim/audio/happy_might2_s2.mp3,68,5,./stim/images/exposure_40_6.png,0.5,might,1,optimist,./stim/text/text-2.png,an aisle seat (blue),./stim/images/prob_100_1.png,1
./stim/images/exposure_40_10.png,You might get one.,./stim/audio/happy_might2_s2.mp3,68,5,./stim/images/prob_100_1.png,0.69,might,0,optimist,./stim/text/text-2.png,an aisle seat (blue),./stim/images/exposure_40_10.png,0
./stim/images/exposure_60_6.png,You might get one.,./stim/audio/happy_might1_s2.mp3,68,5,./stim/images/exposure_60_6.png,0.74,might,1,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/prob_100_1.png,1
./stim/images/exposure_90_6.png,You'll probably get one.,./stim/audio/happy_probably1_s2.mp3,68,5,./stim/images/exposure_25_6.png,0.81,probably,0,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/exposure_90_6.png,1
./stim/images/exposure_60_3.png,You might get one.,./stim/audio/happy_might1_s2.mp3,68,5,./stim/images/prob_100_1.png,0.56,might,0,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/exposure_60_3.png,0
./stim/images/prob_100_1.png,You'll get one.,./stim/audio/happy_bare_s2.mp3,68,5,./stim/images/prob_100_1.png,1,bare,1,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/exposure_60_6.png,1
./stim/images/prob_100_1.png,You'll get one.,./stim/audio/happy_bare_s2.mp3,69,5,./stim/images/prob_100_1.png,0.9,bare,1,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/exposure_60_7.png,0
./stim/images/exposure_60_3.png,You might get one.,./stim/audio/happy_might1_s2.mp3,69,5,./stim/images/prob_100_1.png,0.52,might,0,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/exposure_60_3.png,0
./stim/images/exposure_10_3.png,You'll probably get one.,./stim/audio/happy_probably2_s2.mp3,69,5,./stim/images/exposure_10_3.png,0.75,probably,1,optimist,./stim/text/text-2.png,an aisle seat (blue),./stim/images/exposure_75_3.png,0
./stim/images/prob_100_1.png,You'll get one.,./stim/audio/happy_bare_s2.mp3,69,5,./stim/images/prob_100_1.png,0.93,bare,1,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/exposure_60_3.png,0
./stim/images/prob_100_1.png,You'll get one.,./stim/audio/happy_bare_s2.mp3,69,5,./stim/images/exposure_60_5.png,0.91,bare,0,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/prob_100_1.png,1
./stim/images/exposure_90_3.png,You'll probably get one.,./stim/audio/happy_probably1_s2.mp3,69,5,./stim/images/exposure_90_3.png,0.81,probably,1,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/exposure_25_3.png,0
./stim/images/exposure_90_7.png,You'll probably get one.,./stim/audio/happy_probably1_s2.mp3,69,5,./stim/images/exposure_25_7.png,0.89,probably,0,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/exposure_90_7.png,0
./stim/images/exposure_40_5.png,You might get one.,./stim/audio/happy_might2_s2.mp3,69,5,./stim/images/exposure_40_5.png,0.53,might,1,optimist,./stim/text/text-2.png,an aisle seat (blue),./stim/images/prob_100_1.png,1
./stim/images/exposure_90_5.png,You'll probably get one.,./stim/audio/happy_probably1_s2.mp3,69,5,./stim/images/exposure_90_5.png,0.81,probably,1,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/exposure_25_5.png,1
./stim/images/exposure_40_3.png,You might get one.,./stim/audio/happy_might2_s2.mp3,69,5,./stim/images/prob_100_1.png,0.36,might,0,optimist,./stim/text/text-2.png,an aisle seat (blue),./stim/images/exposure_40_3.png,0
./stim/images/exposure_60_5.png,You might get one.,./stim/audio/happy_might1_s2.mp3,69,5,./stim/images/exposure_60_5.png,0.49,might,1,optimist,./stim/text/text-1.png,a window seat (red),./stim/images/prob_100_1.png,1
./stim/images/exposure_40_7.png,You might get one.,./stim/audio/happy_might2_s2.mp3,69,5,./stim/images/prob_100_1.png,0.64,might,0,optimist,./stim/text/text-2.png,an aisle seat (blue),./stim/images/exposure_40_7.png,0
./stim/images/exposure_10_5.png,You'll probably get one.,./stim/audio/happy_probably2_s2.mp3,69,5,./stim/images/exposure_10_5.png,0.04,probably,1,optimist,./stim/text/text-2.png,an aisle seat (blue),./stim/images/exposure_75_5.png,1
./stim/images/exposure_40_4.png,You might get one.,./stim/audio/happy_might2_s1.mp3,70,5,./stim/images/prob_100_1.png,0.85,might,0,optimist,./stim/text/text-2.png,an aisle seat (blue),./stim/images/exposure_40_4.png,0
